7.4455e+01,1.8888e+03,7.7407e+01,1.9811e+00,4.5373e+02,4.2576e+04,-2.0626e+03,-1.5853e+01,-2.0054e+02,1.3904e+00
7.3368e+01,1.9301e+03,6.3188e+01,1.9046e+00,4.2288e+02,4.3000e+04,-2.2547e+03,-1.4939e+01,-1.9484e+02,1.0415e+00
7.4060e+01,1.9353e+03,6.6561e+01,1.9392e+00,4.1822e+02,4.3154e+04,-2.1255e+03,-1.5029e+01,-1.9504e+02,6.2711e-01
7.3928e+01,1.8900e+03,6.5035e+01,1.9559e+00,4.5397e+02,4.2398e+04,-2.1748e+03,-1.5445e+01,-1.9862e+02,1.0937e+00
7.4076e+01,1.9580e+03,7.3212e+01,1.9616e+00,4.0304e+02,4.3514e+04,-2.1743e+03,-1.5005e+01,-1.9198e+02,8.1731e-01
7.3789e+01,1.9316e+03,7.9067e+01,1.8416e+00,4.2049e+02,4.3223e+04,-2.0097e+03,-1.5007e+01,-1.9467e+02,2.2451e+00
7.3401e+01,1.9252e+03,7.9289e+01,1.9102e+00,4.7072e+02,4.3254e+04,-2.0713e+03,-1.5608e+01,-1.9843e+02,2.3289e+00
7.3948e+01,1.9476e+03,7.0802e+01,1.9898e+00,4.0453e+02,4.3111e+04,-2.3512e+03,-1.5249e+01,-1.9076e+02,9.3344e-01
7.4083e+01,1.9865e+03,6.3391e+01,1.9458e+00,4.1009e+02,4.3926e+04,-2.1763e+03,-1.4790e+01,-1.9072e+02,8.1300e-01
7.4303e+01,1.9152e+03,7.5345e+01,1.9696e+00,4.1714e+02,4.2855e+04,-2.0539e+03,-1.4860e+01,-1.9388e+02,9.5370e-01
7.3293e+01,1.9408e+03,7.4141e+01,1.9295e+00,4.5065e+02,4.3021e+04,-2.3569e+03,-1.5195e+01,-1.9187e+02,1.2263e+00
7.3347e+01,1.9294e+03,6.5803e+01,1.9495e+00,4.6973e+02,4.3179e+04,-2.2302e+03,-1.5490e+01,-1.9652e+02,1.9323e+00
7.4209e+01,1.9088e+03,7.4565e+01,1.9324e+00,4.3016e+02,4.2771e+04,-2.0989e+03,-1.4873e+01,-1.9735e+02,2.2705e+00
7.3810e+01,1.9485e+03,6.0176e+01,1.9200e+00,4.3525e+02,4.3407e+04,-2.1688e+03,-1.4938e+01,-1.9430e+02,1.3799e+00
7.3415e+01,1.8869e+03,6.2946e+01,1.9394e+00,4.5233e+02,4.2374e+04,-2.1123e+03,-1.4885e+01,-1.9866e+02,1.1324e+00
7.4023e+01,1.9201e+03,7.4813e+01,1.9988e+00,4.1995e+02,4.2764e+04,-2.3237e+03,-1.5321e+01,-1.9343e+02,9.5733e-01
7.4031e+01,1.9225e+03,7.2815e+01,1.9758e+00,4.1650e+02,4.2676e+04,-2.2002e+03,-1.4940e+01,-1.9103e+02,9.7301e-01
7.3813e+01,1.9322e+03,6.0137e+01,1.8941e+00,4.1656e+02,4.3128e+04,-2.0572e+03,-1.4740e+01,-1.9476e+02,2.6835e+00
7.4116e+01,1.9238e+03,6.7338e+01,1.9373e+00,4.3063e+02,4.2986e+04,-2.1489e+03,-1.5189e+01,-1.9668e+02,1.7310e+00
7.3839e+01,1.9194e+03,7.1635e+01,1.9754e+00,4.5257e+02,4.2754e+04,-2.2102e+03,-1.5663e+01,-1.9466e+02,2.4239e+00
7.3702e+01,1.9240e+03,7.6218e+01,1.9921e+00,4.1702e+02,4.2914e+04,-2.3562e+03,-1.5085e+01,-1.9372e+02,9.1698e-01
7.3294e+01,1.9450e+03,6.5867e+01,1.9569e+00,4.2901e+02,4.3417e+04,-2.0976e+03,-1.4996e+01,-1.9632e+02,2.3383e+00
7.3699e+01,1.9767e+03,7.6749e+01,1.9400e+00,4.1226e+02,4.4003e+04,-2.0794e+03,-1.5222e+01,-1.9449e+02,1.4520e+00
7.3558e+01,1.9610e+03,6.2079e+01,1.9249e+00,4.3007e+02,4.3483e+04,-2.2864e+03,-1.4950e+01,-1.9183e+02,1.5878e+00
7.4028e+01,1.9041e+03,6.9587e+01,1.9023e+00,4.3788e+02,4.2829e+04,-2.0919e+03,-1.4878e+01,-1.9817e+02,1.0087e+00
7.4221e+01,1.9079e+03,7.3006e+01,1.8958e+00,4.2842e+02,4.2846e+04,-2.0043e+03,-1.5107e+01,-1.9578e+02,1.0352e+00
7.4331e+01,1.9541e+03,7.9487e+01,1.9101e+00,4.1095e+02,4.3405e+04,-2.0053e+03,-1.5301e+01,-1.9345e+02,1.1720e+00
7.3522e+01,1.9530e+03,7.4458e+01,1.9741e+00,4.1263e+02,4.3439e+04,-2.3047e+03,-1.5411e+01,-1.9377e+02,6.5028e-01
7.3503e+01,1.9106e+03,7.9648e+01,1.8504e+00,4.2900e+02,4.2702e+04,-2.1079e+03,-1.4747e+01,-1.9664e+02,1.4702e+00
7.3289e+01,1.9225e+03,6.4592e+01,1.8956e+00,4.8705e+02,4.2626e+04,-2.1774e+03,-1.4616e+01,-1.9173e+02,2.8682e+00
7.3665e+01,1.9314e+03,6.5716e+01,1.9919e+00,4.0579e+02,4.3087e+04,-2.0443e+03,-1.5334e+01,-1.9356e+02,2.8255e+00
7.3284e+01,1.9774e+03,7.2643e+01,1.9601e+00,4.1060e+02,4.3925e+04,-2.1740e+03,-1.4978e+01,-1.9352e+02,8.9881e-01
7.3604e+01,1.9102e+03,6.8254e+01,1.9078e+00,4.7176e+02,4.2551e+04,-2.2260e+03,-1.5048e+01,-1.9435e+02,1.3515e+00
7.3383e+01,1.9429e+03,6.2391e+01,1.9404e+00,4.4912e+02,4.3186e+04,-2.2194e+03,-1.5272e+01,-1.9358e+02,5.6060e-01
7.3308e+01,1.9542e+03,7.6456e+01,1.9504e+00,4.2207e+02,4.3426e+04,-2.2746e+03,-1.5046e+01,-1.9366e+02,6.0267e-01
7.3382e+01,1.9576e+03,7.1978e+01,1.9515e+00,4.4112e+02,4.3439e+04,-2.3094e+03,-1.5311e+01,-1.9276e+02,1.2604e+00
7.4192e+01,1.9170e+03,7.8392e+01,1.9615e+00,4.6643e+02,4.2918e+04,-2.0040e+03,-1.6020e+01,-1.9797e+02,1.1154e+00
7.3708e+01,1.9291e+03,6.7899e+01,1.9835e+00,4.3567e+02,4.3028e+04,-2.3453e+03,-1.5253e+01,-1.9574e+02,8.7849e-01
7.3552e+01,1.8963e+03,6.2385e+01,1.9154e+00,4.4835e+02,4.2542e+04,-2.2116e+03,-1.5080e+01,-1.9596e+02,9.7715e-01
7.3300e+01,1.9279e+03,7.0857e+01,1.8979e+00,4.3847e+02,4.2972e+04,-2.2187e+03,-1.5104e+01,-1.9409e+02,2.1967e+00
7.3906e+01,1.9211e+03,7.1324e+01,1.9527e+00,4.8226e+02,4.2922e+04,-2.2682e+03,-1.5439e+01,-1.9520e+02,2.5897e+00
7.3765e+01,1.9230e+03,7.1639e+01,1.8780e+00,4.5293e+02,4.2871e+04,-2.1371e+03,-1.4995e+01,-1.9537e+02,9.1667e-01
7.3569e+01,1.9960e+03,6.2009e+01,1.9578e+00,3.9936e+02,4.4279e+04,-2.0228e+03,-1.5245e+01,-1.9299e+02,1.5059e+00
7.3852e+01,1.9460e+03,7.7322e+01,1.9716e+00,3.9395e+02,4.3386e+04,-2.0128e+03,-1.5473e+01,-1.9429e+02,2.3387e+00
7.3554e+01,1.9327e+03,7.1151e+01,1.9528e+00,4.2376e+02,4.2968e+04,-2.3363e+03,-1.5154e+01,-1.9374e+02,1.6523e+00
7.3541e+01,1.9449e+03,6.4325e+01,1.9037e+00,4.7229e+02,4.3379e+04,-2.0931e+03,-1.5168e+01,-1.9605e+02,1.6786e+00
7.4078e+01,1.9621e+03,7.3186e+01,1.9851e+00,4.0330e+02,4.3694e+04,-2.2491e+03,-1.5438e+01,-1.9319e+02,2.4784e+00
7.3514e+01,1.9058e+03,7.4067e+01,1.9576e+00,4.4218e+02,4.2581e+04,-2.3846e+03,-1.5289e+01,-1.9591e+02,1.7091e+00
7.3362e+01,1.9718e+03,7.4386e+01,1.9215e+00,4.2299e+02,4.3550e+04,-2.3545e+03,-1.4885e+01,-1.9001e+02,4.9078e-01
7.3363e+01,1.9006e+03,6.4503e+01,1.9051e+00,4.3718e+02,4.2710e+04,-2.1205e+03,-1.5189e+01,-1.9635e+02,9.4499e-01
7.3782e+01,1.8947e+03,7.6199e+01,1.9760e+00,4.4466e+02,4.2643e+04,-2.1783e+03,-1.5785e+01,-1.9706e+02,9.4550e-01
7.3308e+01,1.9369e+03,6.6963e+01,1.9690e+00,4.5113e+02,4.3280e+04,-2.1403e+03,-1.5937e+01,-1.9729e+02,5.0072e-01
7.3535e+01,1.9727e+03,6.1814e+01,1.8972e+00,4.2126e+02,4.3841e+04,-2.0993e+03,-1.4818e+01,-1.9332e+02,5.5961e-01
7.3471e+01,1.9300e+03,7.7711e+01,1.9021e+00,4.1967e+02,4.2829e+04,-2.2229e+03,-1.4579e+01,-1.9041e+02,2.3234e+00
7.3494e+01,1.8900e+03,6.1397e+01,1.8377e+00,4.4623e+02,4.2461e+04,-2.0443e+03,-1.4718e+01,-1.9907e+02,1.4722e+00
7.3854e+01,1.9670e+03,6.1285e+01,1.8881e+00,4.4658e+02,4.3745e+04,-2.0816e+03,-1.4930e+01,-1.9384e+02,1.6567e+00
7.3754e+01,1.9700e+03,7.2457e+01,1.9511e+00,4.7062e+02,4.3726e+04,-2.2261e+03,-1.5620e+01,-1.9302e+02,1.0014e+00
7.3344e+01,1.9438e+03,7.7357e+01,1.9269e+00,4.2841e+02,4.3380e+04,-2.0947e+03,-1.5644e+01,-1.9607e+02,2.2554e+00
7.3900e+01,1.9419e+03,7.0569e+01,1.9688e+00,4.0914e+02,4.3123e+04,-2.3107e+03,-1.5157e+01,-1.9200e+02,2.2280e+00
7.4254e+01,1.8917e+03,7.3987e+01,1.9457e+00,4.4137e+02,4.2424e+04,-2.0391e+03,-1.5204e+01,-1.9707e+02,2.4233e+00
7.3590e+01,1.9877e+03,7.5045e+01,1.9152e+00,4.3748e+02,4.4017e+04,-2.1500e+03,-1.5393e+01,-1.9192e+02,8.8301e-01
7.3633e+01,1.9259e+03,6.2559e+01,1.9852e+00,4.2706e+02,4.3084e+04,-2.0625e+03,-1.5840e+01,-1.9703e+02,2.3271e+00
7.3983e+01,1.9011e+03,6.1440e+01,1.9689e+00,4.4751e+02,4.2706e+04,-2.2712e+03,-1.5358e+01,-1.9695e+02,2.1427e+00
7.3312e+01,1.9431e+03,6.8577e+01,1.9945e+00,4.4777e+02,4.3528e+04,-2.1517e+03,-1.5771e+01,-1.9747e+02,2.3347e+00
7.3324e+01,1.8947e+03,7.3979e+01,1.9455e+00,4.4847e+02,4.2277e+04,-2.3995e+03,-1.5217e+01,-1.9533e+02,1.7390e+00
7.4085e+01,1.9835e+03,6.4063e+01,1.9278e+00,3.8916e+02,4.3916e+04,-2.0136e+03,-1.5098e+01,-1.9188e+02,2.6082e+00
7.3341e+01,1.9507e+03,6.1964e+01,1.9218e+00,4.2966e+02,4.3538e+04,-2.0529e+03,-1.4720e+01,-1.9667e+02,5.5811e-01
7.3482e+01,1.9030e+03,7.6832e+01,1.9023e+00,4.3736e+02,4.2420e+04,-2.0829e+03,-1.4847e+01,-1.9351e+02,7.5312e-01
7.3361e+01,1.9404e+03,7.0703e+01,1.9423e+00,4.0557e+02,4.3045e+04,-2.2851e+03,-1.4962e+01,-1.9058e+02,2.6902e+00
7.3728e+01,1.9574e+03,6.7052e+01,1.9289e+00,4.4533e+02,4.3480e+04,-2.2221e+03,-1.5225e+01,-1.9365e+02,1.5298e+00
7.3540e+01,1.8901e+03,6.1690e+01,1.9658e+00,4.6392e+02,4.2315e+04,-2.4071e+03,-1.5337e+01,-1.9713e+02,1.6442e+00
7.4295e+01,1.8888e+03,6.8807e+01,1.9413e+00,4.8836e+02,4.2688e+04,-2.0015e+03,-1.5589e+01,-2.0120e+02,1.8247e+00
7.4066e+01,1.8881e+03,6.5535e+01,1.8939e+00,4.5983e+02,4.2571e+04,-2.0613e+03,-1.4897e+01,-2.0027e+02,9.0139e-01
7.3277e+01,1.9309e+03,7.2278e+01,1.9918e+00,4.0831e+02,4.2981e+04,-2.0740e+03,-1.5182e+01,-1.9313e+02,2.7776e+00
7.3467e+01,1.8942e+03,7.3495e+01,1.8714e+00,4.5575e+02,4.2533e+04,-2.0402e+03,-1.5093e+01,-1.9779e+02,2.7639e+00
7.3298e+01,1.9126e+03,6.4919e+01,1.9401e+00,4.2234e+02,4.2969e+04,-2.0836e+03,-1.5177e+01,-1.9443e+02,2.3239e+00
7.3424e+01,1.9079e+03,6.7337e+01,1.9404e+00,4.4256e+02,4.2549e+04,-2.3800e+03,-1.5143e+01,-1.9516e+02,1.5566e+00
7.4170e+01,1.9110e+03,6.2190e+01,1.9340e+00,4.5073e+02,4.2964e+04,-2.0805e+03,-1.5082e+01,-1.9902e+02,2.4070e+00
7.4110e+01,1.9640e+03,7.2517e+01,1.9033e+00,4.1234e+02,4.3474e+04,-2.0516e+03,-1.4708e+01,-1.9149e+02,9.0771e-01
7.3889e+01,1.8913e+03,7.5125e+01,1.8612e+00,4.7873e+02,4.2248e+04,-2.0364e+03,-1.4848e+01,-1.9500e+02,2.4581e+00
7.3367e+01,1.9628e+03,7.9277e+01,1.9105e+00,4.0520e+02,4.3398e+04,-2.0803e+03,-1.4954e+01,-1.9055e+02,1.1068e+00
7.3291e+01,1.9701e+03,6.4784e+01,1.9233e+00,4.6301e+02,4.3538e+04,-2.2804e+03,-1.4792e+01,-1.9021e+02,2.1823e+00
7.3402e+01,1.8840e+03,6.2055e+01,1.9440e+00,4.6813e+02,4.2096e+04,-2.3212e+03,-1.4976e+01,-1.9379e+02,2.7037e+00
7.3635e+01,1.9332e+03,6.8805e+01,1.8482e+00,4.1869e+02,4.2967e+04,-2.0459e+03,-1.4603e+01,-1.9339e+02,1.3940e+00
7.3337e+01,1.9214e+03,6.3435e+01,1.8871e+00,4.4014e+02,4.2623e+04,-2.1689e+03,-1.4565e+01,-1.9191e+02,7.3680e-01
7.3906e+01,1.9267e+03,7.3727e+01,1.9846e+00,4.4303e+02,4.3111e+04,-2.2108e+03,-1.5495e+01,-1.9779e+02,9.4204e-01
7.3398e+01,1.9304e+03,6.6160e+01,1.9414e+00,4.5929e+02,4.2843e+04,-2.3846e+03,-1.5085e+01,-1.9240e+02,1.1946e+00
7.3682e+01,1.9649e+03,6.6516e+01,1.9533e+00,3.9142e+02,4.3540e+04,-2.1708e+03,-1.4952e+01,-1.9046e+02,2.8755e+00
7.3870e+01,1.8968e+03,6.4644e+01,1.9787e+00,4.5095e+02,4.2532e+04,-2.3327e+03,-1.5177e+01,-1.9704e+02,1.7499e+00
7.3820e+01,1.8861e+03,6.5933e+01,1.8634e+00,4.9396e+02,4.2505e+04,-2.0424e+03,-1.5084e+01,-2.0032e+02,1.4036e+00
7.3819e+01,1.9025e+03,7.6718e+01,1.9472e+00,4.3895e+02,4.2810e+04,-2.0248e+03,-1.5697e+01,-1.9922e+02,2.1707e+00
7.3370e+01,1.9408e+03,6.6493e+01,1.8758e+00,4.4263e+02,4.3369e+04,-2.0217e+03,-1.5126e+01,-1.9728e+02,4.9985e-01
7.4195e+01,1.9678e+03,6.6410e+01,1.9766e+00,4.0584e+02,4.3865e+04,-2.1735e+03,-1.5391e+01,-1.9441e+02,1.8724e+00
7.3572e+01,1.9479e+03,7.4518e+01,1.8967e+00,4.1388e+02,4.3540e+04,-2.0020e+03,-1.5430e+01,-1.9695e+02,2.2374e+00
7.3409e+01,1.9359e+03,7.2471e+01,1.8875e+00,4.2223e+02,4.3117e+04,-2.1276e+03,-1.4795e+01,-1.9496e+02,4.6771e-01
7.3467e+01,1.8979e+03,6.5431e+01,1.9001e+00,4.7647e+02,4.2402e+04,-2.2234e+03,-1.5182e+01,-1.9604e+02,1.1888e+00
7.3697e+01,1.9392e+03,6.2558e+01,1.9516e+00,4.5870e+02,4.3302e+04,-2.1285e+03,-1.5476e+01,-1.9695e+02,1.6321e+00
7.3342e+01,1.9400e+03,6.7021e+01,1.9466e+00,4.3806e+02,4.3523e+04,-2.0548e+03,-1.5567e+01,-1.9838e+02,2.0477e+00
7.3686e+01,1.9344e+03,6.8385e+01,1.9047e+00,4.2554e+02,4.3078e+04,-2.1242e+03,-1.4973e+01,-1.9434e+02,5.4344e-01
7.3786e+01,1.9196e+03,6.7749e+01,1.8534e+00,4.2950e+02,4.3039e+04,-2.0136e+03,-1.4751e+01,-1.9789e+02,6.2651e-01
7.4229e+01,1.9284e+03,6.4677e+01,1.9909e+00,4.3459e+02,4.3167e+04,-2.2069e+03,-1.5527e+01,-1.9733e+02,8.9769e-01
7.3948e+01,1.9047e+03,7.6670e+01,1.9840e+00,4.3073e+02,4.2799e+04,-2.1459e+03,-1.5635e+01,-1.9418e+02,1.3693e+00
7.3324e+01,1.9081e+03,7.4671e+01,1.9394e+00,4.8857e+02,4.2671e+04,-2.2922e+03,-1.5547e+01,-1.9665e+02,1.3742e+00
7.3423e+01,1.9176e+03,6.3043e+01,1.9390e+00,4.6831e+02,4.2753e+04,-2.3289e+03,-1.5318e+01,-1.9474e+02,1.2588e+00
7.3938e+01,1.8922e+03,6.7989e+01,1.9590e+00,4.8162e+02,4.2492e+04,-2.2665e+03,-1.5382e+01,-1.9806e+02,1.4112e+00
7.3824e+01,1.9071e+03,7.9694e+01,1.9428e+00,4.4775e+02,4.2591e+04,-2.2727e+03,-1.5624e+01,-1.9594e+02,7.2943e-01
7.4307e+01,1.9837e+03,7.6375e+01,1.9689e+00,4.0027e+02,4.3999e+04,-2.0207e+03,-1.5766e+01,-1.9307e+02,1.0282e+00
7.3359e+01,1.9082e+03,7.8217e+01,1.9080e+00,4.3042e+02,4.2539e+04,-2.2699e+03,-1.4989e+01,-1.9506e+02,1.0659e+00
7.3691e+01,1.9001e+03,7.6534e+01,1.9524e+00,4.6027e+02,4.2713e+04,-2.1770e+03,-1.5634e+01,-1.9577e+02,1.1662e+00
7.3708e+01,1.9465e+03,7.3453e+01,1.9869e+00,4.6537e+02,4.3400e+04,-2.2366e+03,-1.6015e+01,-1.9586e+02,1.7614e+00
7.4099e+01,1.8952e+03,6.7023e+01,1.8713e+00,4.4188e+02,4.2686e+04,-2.0159e+03,-1.4972e+01,-1.9748e+02,2.1156e+00
7.4004e+01,1.9261e+03,6.3337e+01,1.9746e+00,4.0932e+02,4.2990e+04,-2.2696e+03,-1.4875e+01,-1.9375e+02,1.1116e+00
7.3666e+01,1.9496e+03,6.3950e+01,1.9887e+00,4.3768e+02,4.3348e+04,-2.2213e+03,-1.5680e+01,-1.9425e+02,1.7137e+00
7.3728e+01,1.8971e+03,6.9277e+01,1.9440e+00,4.3707e+02,4.2390e+04,-2.0231e+03,-1.4453e+01,-1.9472e+02,2.2856e+00
7.3763e+01,1.9059e+03,7.8844e+01,1.9046e+00,4.6350e+02,4.2727e+04,-2.2004e+03,-1.5469e+01,-1.9780e+02,8.0290e-01
7.3973e+01,1.9217e+03,6.8719e+01,1.9666e+00,4.5477e+02,4.2978e+04,-2.1773e+03,-1.5427e+01,-1.9744e+02,1.7405e+00
7.3593e+01,1.9070e+03,7.2531e+01,1.9775e+00,4.7212e+02,4.2800e+04,-2.1555e+03,-1.6026e+01,-1.9949e+02,8.5677e-01
7.3393e+01,1.8912e+03,7.2898e+01,1.9533e+00,4.5097e+02,4.2545e+04,-2.0489e+03,-1.5532e+01,-2.0005e+02,7.6000e-01
7.3639e+01,1.9564e+03,7.1634e+01,1.9464e+00,3.8745e+02,4.3500e+04,-2.0247e+03,-1.5251e+01,-1.9231e+02,1.2918e+00
7.3965e+01,1.9138e+03,7.4766e+01,1.9478e+00,4.2225e+02,4.2979e+04,-2.0484e+03,-1.4923e+01,-1.9785e+02,1.7631e+00
7.3798e+01,1.9217e+03,6.1209e+01,1.9974e+00,4.5842e+02,4.2972e+04,-2.1379e+03,-1.5763e+01,-1.9651e+02,2.2324e+00
7.3490e+01,1.9044e+03,6.3396e+01,1.9173e+00,4.4757e+02,4.2589e+04,-2.3082e+03,-1.5038e+01,-1.9532e+02,1.1590e+00
7.3336e+01,1.9242e+03,7.9697e+01,1.9854e+00,4.2121e+02,4.3036e+04,-2.1569e+03,-1.5735e+01,-1.9169e+02,2.3402e+00
7.3954e+01,1.9498e+03,7.6804e+01,1.9174e+00,4.7005e+02,4.3387e+04,-2.1377e+03,-1.5514e+01,-1.9450e+02,1.4859e+00
7.3644e+01,1.9467e+03,6.8907e+01,1.9763e+00,4.1190e+02,4.3162e+04,-2.4162e+03,-1.5294e+01,-1.9198e+02,1.5157e+00
7.3296e+01,1.9250e+03,7.9622e+01,1.9983e+00,4.1502e+02,4.2913e+04,-2.4220e+03,-1.5839e+01,-1.9394e+02,7.6444e-01
7.3741e+01,1.9265e+03,7.6808e+01,1.8195e+00,4.2924e+02,4.3109e+04,-2.0101e+03,-1.4613e+01,-1.9650e+02,1.9732e+00
7.3974e+01,1.9298e+03,6.9283e+01,1.9933e+00,4.1082e+02,4.3152e+04,-2.0327e+03,-1.5691e+01,-1.9712e+02,9.2771e-01
7.3286e+01,1.9439e+03,7.7419e+01,1.9729e+00,4.1613e+02,4.2989e+04,-2.5096e+03,-1.5375e+01,-1.9034e+02,9.4807e-01
7.3485e+01,1.9029e+03,7.0212e+01,1.9271e+00,4.6116e+02,4.2861e+04,-2.0457e+03,-1.5700e+01,-2.0015e+02,2.1540e+00
7.3452e+01,1.9094e+03,7.9736e+01,1.8674e+00,4.2693e+02,4.2826e+04,-2.0009e+03,-1.5274e+01,-1.9637e+02,2.3603e+00
7.3761e+01,1.9957e+03,6.6111e+01,1.9683e+00,4.3955e+02,4.4046e+04,-2.3016e+03,-1.5425e+01,-1.9006e+02,1.6062e+00
7.3870e+01,1.9500e+03,5.9879e+01,1.9172e+00,4.6979e+02,4.3634e+04,-2.0216e+03,-1.5296e+01,-1.9692e+02,9.8355e-01
7.3407e+01,1.9750e+03,6.4705e+01,1.9913e+00,4.0691e+02,4.3806e+04,-2.2567e+03,-1.5201e+01,-1.9226e+02,3.8966e-01
7.3534e+01,1.9110e+03,7.9165e+01,1.9875e+00,4.6708e+02,4.2330e+04,-2.4452e+03,-1.5010e+01,-1.9028e+02,2.0523e+00
7.4069e+01,1.9371e+03,7.6056e+01,1.8674e+00,4.2293e+02,4.3328e+04,-2.0147e+03,-1.4901e+01,-1.9708e+02,1.7485e+00
7.4017e+01,1.9475e+03,6.5609e+01,1.9381e+00,4.4332e+02,4.3576e+04,-2.0857e+03,-1.5308e+01,-1.9664e+02,1.7280e+00
7.3274e+01,1.9381e+03,7.0770e+01,1.9426e+00,3.9780e+02,4.3258e+04,-2.1998e+03,-1.5126e+01,-1.9197e+02,2.3040e+00
7.3398e+01,1.8993e+03,7.2290e+01,1.8666e+00,4.4918e+02,4.2586e+04,-2.1247e+03,-1.4867e+01,-1.9842e+02,6.5332e-01
7.3366e+01,1.8953e+03,6.1351e+01,1.9598e+00,4.6837e+02,4.2327e+04,-2.2502e+03,-1.5386e+01,-1.9537e+02,1.0922e+00
7.4108e+01,1.8992e+03,6.5888e+01,1.9141e+00,4.3970e+02,4.2854e+04,-2.0534e+03,-1.5357e+01,-1.9815e+02,2.2631e+00
7.4075e+01,1.9252e+03,7.1971e+01,1.9600e+00,4.0909e+02,4.3021e+04,-2.2103e+03,-1.4972e+01,-1.9044e+02,1.7466e+00
7.3860e+01,1.9279e+03,7.7014e+01,1.9783e+00,4.1000e+02,4.3113e+04,-2.1749e+03,-1.5719e+01,-1.9442e+02,2.4280e+00
7.3459e+01,1.9707e+03,7.4283e+01,1.9725e+00,4.4516e+02,4.3777e+04,-2.1850e+03,-1.5854e+01,-1.9402e+02,1.6023e+00
7.3274e+01,1.9299e+03,7.9315e+01,1.9702e+00,4.1313e+02,4.2904e+04,-2.4088e+03,-1.5224e+01,-1.8959e+02,1.6697e+00
7.4035e+01,1.9723e+03,5.9907e+01,1.9906e+00,4.5450e+02,4.3976e+04,-2.0864e+03,-1.5729e+01,-1.9558e+02,1.0843e+00
7.3377e+01,1.9672e+03,7.9143e+01,1.8848e+00,4.1134e+02,4.3766e+04,-2.0003e+03,-1.5257e+01,-1.9441e+02,6.9521e-01
7.3720e+01,1.9092e+03,6.7728e+01,1.9666e+00,4.3241e+02,4.2551e+04,-2.2734e+03,-1.5074e+01,-1.9096e+02,1.5963e+00
7.3429e+01,1.9710e+03,7.5919e+01,1.9323e+00,4.1023e+02,4.3774e+04,-2.0832e+03,-1.4554e+01,-1.9353e+02,6.2288e-01
7.4436e+01,1.8964e+03,7.8733e+01,1.9902e+00,4.4743e+02,4.2544e+04,-2.1169e+03,-1.5819e+01,-1.9672e+02,2.5140e+00
7.3669e+01,1.9050e+03,7.7979e+01,1.9154e+00,4.4898e+02,4.2613e+04,-2.2487e+03,-1.5246e+01,-1.9570e+02,6.6779e-01
7.3716e+01,1.9627e+03,6.2898e+01,1.9171e+00,4.5402e+02,4.3712e+04,-2.0895e+03,-1.5314e+01,-1.9488e+02,2.2340e+00
7.4021e+01,1.9284e+03,6.8423e+01,1.9909e+00,4.6203e+02,4.3255e+04,-2.0985e+03,-1.5988e+01,-1.9894e+02,8.1267e-01
7.3671e+01,1.9980e+03,6.1660e+01,1.9725e+00,3.9925e+02,4.4322e+04,-2.0683e+03,-1.5218e+01,-1.9302e+02,2.6427e+00
