Date, Close/Last, Volume, Open, High, Low
12/11/2020, $213.26, 30979440, $210.05, $213.32, $209.11
12/10/2020, $210.52, 26467020, $211.77, $213.08, $210.36
12/09/2020, $211.8, 32440600, $215.16, $215.225, $211.214
12/08/2020, $216.01, 23284090, $213.97, $216.95, $212.89
12/07/2020, $214.29, 24620000, $214.37, $215.54, $212.99
12/04/2020, $214.36, 24666040, $214.22, $215.38, $213.18
12/03/2020, $214.24, 25120920, $214.61, $216.3757, $213.65
12/02/2020, $215.37, 23724510, $214.88, $215.47, $212.8
12/01/2020, $216.21, 30931320, $214.51, $217.32, $213.35
11/30/2020, $214.07, 33064750, $214.1, $214.76, $210.835
11/27/2020, $215.23, 14512210, $214.85, $216.27, $214.04
11/25/2020, $213.87, 21012890, $215.11, $215.29, $212.46
11/24/2020, $213.86, 33979730, $209.59, $214.25, $208.86
11/23/2020, $210.11, 25683510, $210.95, $212.29, $208.16
11/20/2020, $210.39, 22843120, $212.2, $213.285, $210
11/19/2020, $212.42, 24792750, $211.38, $213.03, $209.93
11/18/2020, $211.08, 28372790, $213.65, $215.17, $210.93
11/17/2020, $214.46, 24154110, $216.1, $217.68, $214.08
11/16/2020, $217.23, 24953340, $214.87, $217.74, $214.52
11/13/2020, $216.51, 18630310, $216.36, $217.42, $214.16
11/12/2020, $215.44, 21616120, $217.21, $219.11, $214.46
11/11/2020, $216.55, 29440790, $212.39, $218.04, $212.2
11/10/2020, $211.01, 44045120, $214.5, $216.5, $209.72
11/09/2020, $218.39, 44394950, $224.435, $228.12, $217.88
11/06/2020, $223.72, 25231900, $222.26, $224.36, $218.03
11/05/2020, $223.29, 36080140, $222.04, $224.12, $221.15
11/04/2020, $216.39, 42311780, $214.02, $218.32, $212.4185
11/03/2020, $206.43, 27512030, $203.89, $208.12, $203.12
11/02/2020, $202.33, 30842160, $204.29, $205.28, $200.12
10/30/2020, $202.47, 36980110, $203.5, $204.29, $199.62
10/29/2020, $204.72, 31432560, $204.07, $207.36, $203.37
10/28/2020, $202.68, 51195590, $207.67, $208.84, $202.1
10/27/2020, $213.25, 36700330, $211.59, $214.67, $210.329
10/26/2020, $210.08, 37111560, $213.85, $216.3399, $208.1
10/23/2020, $216.23, 18879610, $215.03, $216.28, $213.16
10/22/2020, $214.89, 22351450, $213.93, $216.055, $211.7
10/21/2020, $214.8, 22724910, $213.12, $216.92, $213.12
10/20/2020, $214.65, 22753510, $215.8, $217.37, $213.0901
10/19/2020, $214.22, 27625840, $220.415, $222.3, $213.72
10/16/2020, $219.66, 26057880, $220.15, $222.29, $219.32
10/15/2020, $219.66, 22733060, $217.1, $220.36, $216.01
10/14/2020, $220.86, 23451710, $223, $224.22, $219.13
10/13/2020, $222.86, 28950840, $222.72, $225.21, $220.43
10/12/2020, $221.4, 40461370, $218.79, $223.86, $216.81
10/09/2020, $215.81, 26458050, $211.23, $215.86, $211.23
10/08/2020, $210.58, 19925840, $210.51, $211.19, $208.32
10/07/2020, $209.83, 25681050, $207.06, $210.11, $206.72
10/06/2020, $205.91, 28554260, $208.82, $210.18, $204.82
10/05/2020, $210.38, 21331560, $207.22, $210.41, $206.98
10/02/2020, $206.19, 33154780, $208, $210.99, $205.54
10/01/2020, $212.46, 27158420, $213.49, $213.99, $211.32
09/30/2020, $210.33, 33829090, $207.73, $211.98, $206.54
09/29/2020, $207.26, 24464470, $209.35, $210.07, $206.81
09/28/2020, $209.44, 32004940, $210.88, $212.57, $208.06
09/25/2020, $207.82, 29437310, $203.55, $209.04, $202.54
09/24/2020, $203.19, 31202490, $199.85, $205.57, $199.2
09/23/2020, $200.59, 30803780, $207.9, $208.1, $200.03
09/22/2020, $207.42, 33517070, $205.06, $208.1, $202.075
09/21/2020, $202.54, 39839660, $197.19, $202.71, $196.38
09/18/2020, $200.39, 55225330, $202.8, $203.65, $196.25
09/17/2020, $202.91, 34011260, $200.05, $204.33, $199.96
09/16/2020, $205.05, 26372460, $210.62, $210.65, $204.64
09/15/2020, $208.78, 21823940, $208.42, $209.78, $206.93
09/14/2020, $205.41, 30375770, $204.24, $209.2, $204.03
09/11/2020, $204.03, 33620070, $207.2, $208.63, $201.24
09/10/2020, $205.37, 35461510, $213.4, $214.74, $204.11
09/09/2020, $211.29, 45678990, $207.6, $214.8399, $206.7
09/08/2020, $202.66, 52924330, $206.5, $210.03, $202.2
09/04/2020, $214.25, 59664070, $215.1, $218.3599, $205.19
09/03/2020, $217.3, 58400290, $229.27, $229.31, $214.9602
09/02/2020, $231.65, 34080840, $227.97, $232.86, $227.35
09/01/2020, $227.27, 25791240, $225.51, $227.45, $224.43
08/31/2020, $225.53, 28774160, $227, $228.7, $224.31
08/28/2020, $228.91, 26292900, $228.18, $230.644, $226.58
08/27/2020, $226.58, 57602200, $222.89, $231.15, $219.4
08/26/2020, $221.15, 39600830, $217.88, $222.09, $217.36
08/25/2020, $216.47, 23043700, $213.1, $216.61, $213.1
08/24/2020, $213.69, 25460150, $214.79, $215.52, $212.43
08/21/2020, $213.02, 36249320, $213.86, $216.25, $212.85
08/20/2020, $214.58, 26981480, $209.54, $215, $208.91
08/19/2020, $209.7, 27627560, $211.49, $212.1, $209.25
08/18/2020, $211.49, 21336170, $210.53, $212.36, $209.21
08/17/2020, $210.28, 20184760, $209.6, $211.1874, $208.915
08/14/2020, $208.9, 17958940, $208.76, $209.59, $207.51
08/13/2020, $208.7, 22588870, $209.44, $211.35, $208.15
08/12/2020, $209.19, 28041360, $205.29, $210.28, $204.75
08/11/2020, $203.38, 36446460, $207.155, $207.65, $203.14
08/10/2020, $208.25, 36716460, $211.67, $211.88, $206.35
