7.8571e-03,7.8571e-03,7.8571e-03,7.8571e-03,7.8571e-03,7.8571e-03,7.8571e-03
8.2143e-03,8.2143e-03,8.2143e-03,8.2143e-03,8.2143e-03,8.2143e-03,8.2143e-03
8.5714e-03,8.5714e-03,8.5714e-03,8.5714e-03,8.5714e-03,8.5714e-03,8.5714e-03
8.9286e-03,8.9286e-03,8.9286e-03,8.9286e-03,8.9286e-03,8.9286e-03,8.9286e-03
9.2857e-03,9.2857e-03,9.2857e-03,9.2857e-03,9.2857e-03,9.2857e-03,9.2857e-03
9.6429e-03,9.6429e-03,9.6429e-03,9.6429e-03,9.6429e-03,9.6429e-03,9.6429e-03
1.0000e-02,1.0000e-02,1.0000e-02,1.0000e-02,1.0000e-02,1.0000e-02,1.0000e-02
1.0357e-02,1.0357e-02,1.0357e-02,1.0357e-02,1.0357e-02,1.0357e-02,1.0357e-02
1.0714e-02,1.0714e-02,1.0714e-02,1.0714e-02,1.0714e-02,1.0714e-02,1.0714e-02
1.1071e-02,1.1071e-02,1.1071e-02,1.1071e-02,1.1071e-02,1.1071e-02,1.1071e-02
1.1429e-02,1.1429e-02,1.1429e-02,1.1429e-02,1.1429e-02,1.1429e-02,1.1429e-02
1.1786e-02,1.1786e-02,1.1786e-02,1.1786e-02,1.1786e-02,1.1786e-02,1.1786e-02
1.2143e-02,1.2143e-02,1.2143e-02,1.2143e-02,1.2143e-02,1.2143e-02,1.2143e-02
1.2500e-02,1.2500e-02,1.2500e-02,1.2500e-02,1.2500e-02,1.2500e-02,1.2500e-02
1.2857e-02,1.2857e-02,1.2857e-02,1.2857e-02,1.2857e-02,1.2857e-02,1.2857e-02
1.3214e-02,1.3214e-02,1.3214e-02,1.3214e-02,1.3214e-02,1.3214e-02,1.3214e-02
1.3571e-02,1.3571e-02,1.3571e-02,1.3571e-02,1.3571e-02,1.3571e-02,1.3571e-02
1.3929e-02,1.3929e-02,1.3929e-02,1.3929e-02,1.3929e-02,1.3929e-02,1.3929e-02
1.4286e-02,1.4286e-02,1.4286e-02,1.4286e-02,1.4286e-02,1.4286e-02,1.4286e-02
1.4643e-02,1.4643e-02,1.4643e-02,1.4643e-02,1.4643e-02,1.4643e-02,1.4643e-02
1.5000e-02,1.5000e-02,1.5000e-02,1.5000e-02,1.5000e-02,1.5000e-02,1.5000e-02
1.5357e-02,1.5357e-02,1.5357e-02,1.5357e-02,1.5357e-02,1.5357e-02,1.5357e-02
1.5714e-02,1.5714e-02,1.5714e-02,1.5714e-02,1.5714e-02,1.5714e-02,1.5714e-02
1.6071e-02,1.6071e-02,1.6071e-02,1.6071e-02,1.6071e-02,1.6071e-02,1.6071e-02
1.6429e-02,1.6429e-02,1.6429e-02,1.6429e-02,1.6429e-02,1.6429e-02,1.6429e-02
1.6786e-02,1.6786e-02,1.6786e-02,1.6786e-02,1.6786e-02,1.6786e-02,1.6786e-02
1.7143e-02,1.7143e-02,1.7143e-02,1.7143e-02,1.7143e-02,1.7143e-02,1.7143e-02
1.7500e-02,1.7500e-02,1.7500e-02,1.7500e-02,1.7500e-02,1.7500e-02,1.7500e-02
1.7857e-02,1.7857e-02,1.7857e-02,1.7857e-02,1.7857e-02,1.7857e-02,1.7857e-02
1.8214e-02,1.8214e-02,1.8214e-02,1.8214e-02,1.8214e-02,1.8214e-02,1.8214e-02
1.8571e-02,1.8571e-02,1.8571e-02,1.8571e-02,1.8571e-02,1.8571e-02,1.8571e-02
1.8929e-02,1.8929e-02,1.8929e-02,1.8929e-02,1.8929e-02,1.8929e-02,1.8929e-02
1.9286e-02,1.9286e-02,1.9286e-02,1.9286e-02,1.9286e-02,1.9286e-02,1.9286e-02
1.9643e-02,1.9643e-02,1.9643e-02,1.9643e-02,1.9643e-02,1.9643e-02,1.9643e-02
2.0000e-02,2.0000e-02,2.0000e-02,2.0000e-02,2.0000e-02,2.0000e-02,2.0000e-02
2.0357e-02,2.0357e-02,2.0357e-02,2.0357e-02,2.0357e-02,2.0357e-02,2.0357e-02
2.0714e-02,2.0714e-02,2.0714e-02,2.0714e-02,2.0714e-02,2.0714e-02,2.0714e-02
2.1071e-02,2.1071e-02,2.1071e-02,2.1071e-02,2.1071e-02,2.1071e-02,2.1071e-02
2.1429e-02,2.1429e-02,2.1429e-02,2.1429e-02,2.1429e-02,2.1429e-02,2.1429e-02
2.1786e-02,2.1786e-02,2.1786e-02,2.1786e-02,2.1786e-02,2.1786e-02,2.1786e-02
2.2143e-02,2.2143e-02,2.2143e-02,2.2143e-02,2.2143e-02,2.2143e-02,2.2143e-02
2.2500e-02,2.2500e-02,2.2500e-02,2.2500e-02,2.2500e-02,2.2500e-02,2.2500e-02
2.2857e-02,2.2857e-02,2.2857e-02,2.2857e-02,2.2857e-02,2.2857e-02,2.2857e-02
2.3214e-02,2.3214e-02,2.3214e-02,2.3214e-02,2.3214e-02,2.3214e-02,2.3214e-02
2.3571e-02,2.3571e-02,2.3571e-02,2.3571e-02,2.3571e-02,2.3571e-02,2.3571e-02
2.3929e-02,2.3929e-02,2.3929e-02,2.3929e-02,2.3929e-02,2.3929e-02,2.3929e-02
2.4286e-02,2.4286e-02,2.4286e-02,2.4286e-02,2.4286e-02,2.4286e-02,2.4286e-02
2.4643e-02,2.4643e-02,2.4643e-02,2.4643e-02,2.4643e-02,2.4643e-02,2.4643e-02
2.5000e-02,2.5000e-02,2.5000e-02,2.5000e-02,2.5000e-02,2.5000e-02,2.5000e-02
2.5357e-02,2.5357e-02,2.5357e-02,2.5357e-02,2.5357e-02,2.5357e-02,2.5357e-02
2.5714e-02,2.5714e-02,2.5714e-02,2.5714e-02,2.5714e-02,2.5714e-02,2.5714e-02
2.6071e-02,2.6071e-02,2.6071e-02,2.6071e-02,2.6071e-02,2.6071e-02,2.6071e-02
2.6429e-02,2.6429e-02,2.6429e-02,2.6429e-02,2.6429e-02,2.6429e-02,2.6429e-02
2.6786e-02,2.6786e-02,2.6786e-02,2.6786e-02,2.6786e-02,2.6786e-02,2.6786e-02
2.7143e-02,2.7143e-02,2.7143e-02,2.7143e-02,2.7143e-02,2.7143e-02,2.7143e-02
2.7500e-02,2.7500e-02,2.7500e-02,2.7500e-02,2.7500e-02,2.7500e-02,2.7500e-02
2.7857e-02,2.7857e-02,2.7857e-02,2.7857e-02,2.7857e-02,2.7857e-02,2.7857e-02
2.8214e-02,2.8214e-02,2.8214e-02,2.8214e-02,2.8214e-02,2.8214e-02,2.8214e-02
2.8571e-02,2.8571e-02,2.8571e-02,2.8571e-02,2.8571e-02,2.8571e-02,2.8571e-02
2.8929e-02,2.8929e-02,2.8929e-02,2.8929e-02,2.8929e-02,2.8929e-02,2.8929e-02
2.9286e-02,2.9286e-02,2.9286e-02,2.9286e-02,2.9286e-02,2.9286e-02,2.9286e-02
2.9643e-02,2.9643e-02,2.9643e-02,2.9643e-02,2.9643e-02,2.9643e-02,2.9643e-02
3.0000e-02,3.0000e-02,3.0000e-02,3.0000e-02,3.0000e-02,3.0000e-02,3.0000e-02
3.0357e-02,3.0357e-02,3.0357e-02,3.0357e-02,3.0357e-02,3.0357e-02,3.0357e-02
3.0714e-02,3.0714e-02,3.0714e-02,3.0714e-02,3.0714e-02,3.0714e-02,3.0714e-02
3.1071e-02,3.1071e-02,3.1071e-02,3.1071e-02,3.1071e-02,3.1071e-02,3.1071e-02
3.1429e-02,3.1429e-02,3.1429e-02,3.1429e-02,3.1429e-02,3.1429e-02,3.1429e-02
3.1786e-02,3.1786e-02,3.1786e-02,3.1786e-02,3.1786e-02,3.1786e-02,3.1786e-02
3.2143e-02,3.2143e-02,3.2143e-02,3.2143e-02,3.2143e-02,3.2143e-02,3.2143e-02
3.2500e-02,3.2500e-02,3.2500e-02,3.2500e-02,3.2500e-02,3.2500e-02,3.2500e-02
3.2857e-02,3.2857e-02,3.2857e-02,3.2857e-02,3.2857e-02,3.2857e-02,3.2857e-02
3.3214e-02,3.3214e-02,3.3214e-02,3.3214e-02,3.3214e-02,3.3214e-02,3.3214e-02
3.3571e-02,3.3571e-02,3.3571e-02,3.3571e-02,3.3571e-02,3.3571e-02,3.3571e-02
3.3929e-02,3.3929e-02,3.3929e-02,3.3929e-02,3.3929e-02,3.3929e-02,3.3929e-02
3.4286e-02,3.4286e-02,3.4286e-02,3.4286e-02,3.4286e-02,3.4286e-02,3.4286e-02
3.4643e-02,3.4643e-02,3.4643e-02,3.4643e-02,3.4643e-02,3.4643e-02,3.4643e-02
3.5000e-02,3.5000e-02,3.5000e-02,3.5000e-02,3.5000e-02,3.5000e-02,3.5000e-02
3.5357e-02,3.5357e-02,3.5357e-02,3.5357e-02,3.5357e-02,3.5357e-02,3.5357e-02
3.5714e-02,3.5714e-02,3.5714e-02,3.5714e-02,3.5714e-02,3.5714e-02,3.5714e-02
3.6071e-02,3.6071e-02,3.6071e-02,3.6071e-02,3.6071e-02,3.6071e-02,3.6071e-02
3.6429e-02,3.6429e-02,3.6429e-02,3.6429e-02,3.6429e-02,3.6429e-02,3.6429e-02
3.6786e-02,3.6786e-02,3.6786e-02,3.6786e-02,3.6786e-02,3.6786e-02,3.6786e-02
3.7143e-02,3.7143e-02,3.7143e-02,3.7143e-02,3.7143e-02,3.7143e-02,3.7143e-02
3.7500e-02,3.7500e-02,3.7500e-02,3.7500e-02,3.7500e-02,3.7500e-02,3.7500e-02
3.7857e-02,3.7857e-02,3.7857e-02,3.7857e-02,3.7857e-02,3.7857e-02,3.7857e-02
3.8214e-02,3.8214e-02,3.8214e-02,3.8214e-02,3.8214e-02,3.8214e-02,3.8214e-02
3.8571e-02,3.8571e-02,3.8571e-02,3.8571e-02,3.8571e-02,3.8571e-02,3.8571e-02
3.8929e-02,3.8929e-02,3.8929e-02,3.8929e-02,3.8929e-02,3.8929e-02,3.8929e-02
3.9286e-02,3.9286e-02,3.9286e-02,3.9286e-02,3.9286e-02,3.9286e-02,3.9286e-02
3.9643e-02,3.9643e-02,3.9643e-02,3.9643e-02,3.9643e-02,3.9643e-02,3.9643e-02
4.0000e-02,4.0000e-02,4.0000e-02,4.0000e-02,4.0000e-02,4.0000e-02,4.0000e-02
4.0357e-02,4.0357e-02,4.0357e-02,4.0357e-02,4.0357e-02,4.0357e-02,4.0357e-02
4.0714e-02,4.0714e-02,4.0714e-02,4.0714e-02,4.0714e-02,4.0714e-02,4.0714e-02
4.1071e-02,4.1071e-02,4.1071e-02,4.1071e-02,4.1071e-02,4.1071e-02,4.1071e-02
4.1429e-02,4.1429e-02,4.1429e-02,4.1429e-02,4.1429e-02,4.1429e-02,4.1429e-02
4.1786e-02,4.1786e-02,4.1786e-02,4.1786e-02,4.1786e-02,4.1786e-02,4.1786e-02
4.2143e-02,4.2143e-02,4.2143e-02,4.2143e-02,4.2143e-02,4.2143e-02,4.2143e-02
4.2500e-02,4.2500e-02,4.2500e-02,4.2500e-02,4.2500e-02,4.2500e-02,4.2500e-02
4.2857e-02,4.2857e-02,4.2857e-02,4.2857e-02,4.2857e-02,4.2857e-02,4.2857e-02
4.3214e-02,4.3214e-02,4.3214e-02,4.3214e-02,4.3214e-02,4.3214e-02,4.3214e-02
4.3571e-02,4.3571e-02,4.3571e-02,4.3571e-02,4.3571e-02,4.3571e-02,4.3571e-02
4.3929e-02,4.3929e-02,4.3929e-02,4.3929e-02,4.3929e-02,4.3929e-02,4.3929e-02
4.4286e-02,4.4286e-02,4.4286e-02,4.4286e-02,4.4286e-02,4.4286e-02,4.4286e-02
4.4643e-02,4.4643e-02,4.4643e-02,4.4643e-02,4.4643e-02,4.4643e-02,4.4643e-02
4.5000e-02,4.5000e-02,4.5000e-02,4.5000e-02,4.5000e-02,4.5000e-02,4.5000e-02
4.5357e-02,4.5357e-02,4.5357e-02,4.5357e-02,4.5357e-02,4.5357e-02,4.5357e-02
4.5714e-02,4.5714e-02,4.5714e-02,4.5714e-02,4.5714e-02,4.5714e-02,4.5714e-02
4.6071e-02,4.6071e-02,4.6071e-02,4.6071e-02,4.6071e-02,4.6071e-02,4.6071e-02
4.6429e-02,4.6429e-02,4.6429e-02,4.6429e-02,4.6429e-02,4.6429e-02,4.6429e-02
4.6786e-02,4.6786e-02,4.6786e-02,4.6786e-02,4.6786e-02,4.6786e-02,4.6786e-02
4.7143e-02,4.7143e-02,4.7143e-02,4.7143e-02,4.7143e-02,4.7143e-02,4.7143e-02
4.7500e-02,4.7500e-02,4.7500e-02,4.7500e-02,4.7500e-02,4.7500e-02,4.7500e-02
4.7857e-02,4.7857e-02,4.7857e-02,4.7857e-02,4.7857e-02,4.7857e-02,4.7857e-02
4.8214e-02,4.8214e-02,4.8214e-02,4.8214e-02,4.8214e-02,4.8214e-02,4.8214e-02
4.8571e-02,4.8571e-02,4.8571e-02,4.8571e-02,4.8571e-02,4.8571e-02,4.8571e-02
4.8929e-02,4.8929e-02,4.8929e-02,4.8929e-02,4.8929e-02,4.8929e-02,4.8929e-02
4.9286e-02,4.9286e-02,4.9286e-02,4.9286e-02,4.9286e-02,4.9286e-02,4.9286e-02
4.9643e-02,4.9643e-02,4.9643e-02,4.9643e-02,4.9643e-02,4.9643e-02,4.9643e-02
5.0000e-02,5.0000e-02,5.0000e-02,5.0000e-02,5.0000e-02,5.0000e-02,5.0000e-02
5.0357e-02,5.0357e-02,5.0357e-02,5.0357e-02,5.0357e-02,5.0357e-02,5.0357e-02
5.0714e-02,5.0714e-02,5.0714e-02,5.0714e-02,5.0714e-02,5.0714e-02,5.0714e-02
5.1071e-02,5.1071e-02,5.1071e-02,5.1071e-02,5.1071e-02,5.1071e-02,5.1071e-02
5.1429e-02,5.1429e-02,5.1429e-02,5.1429e-02,5.1429e-02,5.1429e-02,5.1429e-02
5.1786e-02,5.1786e-02,5.1786e-02,5.1786e-02,5.1786e-02,5.1786e-02,5.1786e-02
5.2143e-02,5.2143e-02,5.2143e-02,5.2143e-02,5.2143e-02,5.2143e-02,5.2143e-02
5.2500e-02,5.2500e-02,5.2500e-02,5.2500e-02,5.2500e-02,5.2500e-02,5.2500e-02
5.2857e-02,5.2857e-02,5.2857e-02,5.2857e-02,5.2857e-02,5.2857e-02,5.2857e-02
5.3214e-02,5.3214e-02,5.3214e-02,5.3214e-02,5.3214e-02,5.3214e-02,5.3214e-02
5.3571e-02,5.3571e-02,5.3571e-02,5.3571e-02,5.3571e-02,5.3571e-02,5.3571e-02
5.3929e-02,5.3929e-02,5.3929e-02,5.3929e-02,5.3929e-02,5.3929e-02,5.3929e-02
5.4286e-02,5.4286e-02,5.4286e-02,5.4286e-02,5.4286e-02,5.4286e-02,5.4286e-02
5.4643e-02,5.4643e-02,5.4643e-02,5.4643e-02,5.4643e-02,5.4643e-02,5.4643e-02
5.5000e-02,5.5000e-02,5.5000e-02,5.5000e-02,5.5000e-02,5.5000e-02,5.5000e-02
5.5357e-02,5.5357e-02,5.5357e-02,5.5357e-02,5.5357e-02,5.5357e-02,5.5357e-02
5.5714e-02,5.5714e-02,5.5714e-02,5.5714e-02,5.5714e-02,5.5714e-02,5.5714e-02
5.6071e-02,5.6071e-02,5.6071e-02,5.6071e-02,5.6071e-02,5.6071e-02,5.6071e-02
5.6429e-02,5.6429e-02,5.6429e-02,5.6429e-02,5.6429e-02,5.6429e-02,5.6429e-02
5.6786e-02,5.6786e-02,5.6786e-02,5.6786e-02,5.6786e-02,5.6786e-02,5.6786e-02
5.7143e-02,5.7143e-02,5.7143e-02,5.7143e-02,5.7143e-02,5.7143e-02,5.7143e-02
5.7500e-02,5.7500e-02,5.7500e-02,5.7500e-02,5.7500e-02,5.7500e-02,5.7500e-02
5.7857e-02,5.7857e-02,5.7857e-02,5.7857e-02,5.7857e-02,5.7857e-02,5.7857e-02
5.8214e-02,5.8214e-02,5.8214e-02,5.8214e-02,5.8214e-02,5.8214e-02,5.8214e-02
5.8571e-02,5.8571e-02,5.8571e-02,5.8571e-02,5.8571e-02,5.8571e-02,5.8571e-02
5.8929e-02,5.8929e-02,5.8929e-02,5.8929e-02,5.8929e-02,5.8929e-02,5.8929e-02
5.9286e-02,5.9286e-02,5.9286e-02,5.9286e-02,5.9286e-02,5.9286e-02,5.9286e-02
5.9643e-02,5.9643e-02,5.9643e-02,5.9643e-02,5.9643e-02,5.9643e-02,5.9643e-02
6.0000e-02,6.0000e-02,6.0000e-02,6.0000e-02,6.0000e-02,6.0000e-02,6.0000e-02
6.0357e-02,6.0357e-02,6.0357e-02,6.0357e-02,6.0357e-02,6.0357e-02,6.0357e-02
6.0714e-02,6.0714e-02,6.0714e-02,6.0714e-02,6.0714e-02,6.0714e-02,6.0714e-02
6.1071e-02,6.1071e-02,6.1071e-02,6.1071e-02,6.1071e-02,6.1071e-02,6.1071e-02
6.1429e-02,6.1429e-02,6.1429e-02,6.1429e-02,6.1429e-02,6.1429e-02,6.1429e-02
6.1786e-02,6.1786e-02,6.1786e-02,6.1786e-02,6.1786e-02,6.1786e-02,6.1786e-02
6.2143e-02,6.2143e-02,6.2143e-02,6.2143e-02,6.2143e-02,6.2143e-02,6.2143e-02
6.2500e-02,6.2500e-02,6.2500e-02,6.2500e-02,6.2500e-02,6.2500e-02,6.2500e-02
6.2857e-02,6.2857e-02,6.2857e-02,6.2857e-02,6.2857e-02,6.2857e-02,6.2857e-02
6.3214e-02,6.3214e-02,6.3214e-02,6.3214e-02,6.3214e-02,6.3214e-02,6.3214e-02
6.3571e-02,6.3571e-02,6.3571e-02,6.3571e-02,6.3571e-02,6.3571e-02,6.3571e-02
6.3929e-02,6.3929e-02,6.3929e-02,6.3929e-02,6.3929e-02,6.3929e-02,6.3929e-02
6.4286e-02,6.4286e-02,6.4286e-02,6.4286e-02,6.4286e-02,6.4286e-02,6.4286e-02
6.4643e-02,6.4643e-02,6.4643e-02,6.4643e-02,6.4643e-02,6.4643e-02,6.4643e-02
6.5000e-02,6.5000e-02,6.5000e-02,6.5000e-02,6.5000e-02,6.5000e-02,6.5000e-02
6.5357e-02,6.5357e-02,6.5357e-02,6.5357e-02,6.5357e-02,6.5357e-02,6.5357e-02
6.5714e-02,6.5714e-02,6.5714e-02,6.5714e-02,6.5714e-02,6.5714e-02,6.5714e-02
6.6071e-02,6.6071e-02,6.6071e-02,6.6071e-02,6.6071e-02,6.6071e-02,6.6071e-02
6.6429e-02,6.6429e-02,6.6429e-02,6.6429e-02,6.6429e-02,6.6429e-02,6.6429e-02
6.6786e-02,6.6786e-02,6.6786e-02,6.6786e-02,6.6786e-02,6.6786e-02,6.6786e-02
6.7143e-02,6.7143e-02,6.7143e-02,6.7143e-02,6.7143e-02,6.7143e-02,6.7143e-02
6.7500e-02,6.7500e-02,6.7500e-02,6.7500e-02,6.7500e-02,6.7500e-02,6.7500e-02
6.7857e-02,6.7857e-02,6.7857e-02,6.7857e-02,6.7857e-02,6.7857e-02,6.7857e-02
6.8214e-02,6.8214e-02,6.8214e-02,6.8214e-02,6.8214e-02,6.8214e-02,6.8214e-02
6.8571e-02,6.8571e-02,6.8571e-02,6.8571e-02,6.8571e-02,6.8571e-02,6.8571e-02
6.8929e-02,6.8929e-02,6.8929e-02,6.8929e-02,6.8929e-02,6.8929e-02,6.8929e-02
6.9286e-02,6.9286e-02,6.9286e-02,6.9286e-02,6.9286e-02,6.9286e-02,6.9286e-02
6.9643e-02,6.9643e-02,6.9643e-02,6.9643e-02,6.9643e-02,6.9643e-02,6.9643e-02
7.0000e-02,7.0000e-02,7.0000e-02,7.0000e-02,7.0000e-02,7.0000e-02,7.0000e-02
7.0357e-02,7.0357e-02,7.0357e-02,7.0357e-02,7.0357e-02,7.0357e-02,7.0357e-02
7.0714e-02,7.0714e-02,7.0714e-02,7.0714e-02,7.0714e-02,7.0714e-02,7.0714e-02
7.1071e-02,7.1071e-02,7.1071e-02,7.1071e-02,7.1071e-02,7.1071e-02,7.1071e-02
7.1429e-02,7.1429e-02,7.1429e-02,7.1429e-02,7.1429e-02,7.1429e-02,7.1429e-02
7.1786e-02,7.1786e-02,7.1786e-02,7.1786e-02,7.1786e-02,7.1786e-02,7.1786e-02
7.2143e-02,7.2143e-02,7.2143e-02,7.2143e-02,7.2143e-02,7.2143e-02,7.2143e-02
7.2500e-02,7.2500e-02,7.2500e-02,7.2500e-02,7.2500e-02,7.2500e-02,7.2500e-02
7.2857e-02,7.2857e-02,7.2857e-02,7.2857e-02,7.2857e-02,7.2857e-02,7.2857e-02
7.3214e-02,7.3214e-02,7.3214e-02,7.3214e-02,7.3214e-02,7.3214e-02,7.3214e-02
7.3571e-02,7.3571e-02,7.3571e-02,7.3571e-02,7.3571e-02,7.3571e-02,7.3571e-02
7.3929e-02,7.3929e-02,7.3929e-02,7.3929e-02,7.3929e-02,7.3929e-02,7.3929e-02
7.4286e-02,7.4286e-02,7.4286e-02,7.4286e-02,7.4286e-02,7.4286e-02,7.4286e-02
7.4643e-02,7.4643e-02,7.4643e-02,7.4643e-02,7.4643e-02,7.4643e-02,7.4643e-02
7.5000e-02,7.5000e-02,7.5000e-02,7.5000e-02,7.5000e-02,7.5000e-02,7.5000e-02
7.5357e-02,7.5357e-02,7.5357e-02,7.5357e-02,7.5357e-02,7.5357e-02,7.5357e-02
7.5714e-02,7.5714e-02,7.5714e-02,7.5714e-02,7.5714e-02,7.5714e-02,7.5714e-02
7.6071e-02,7.6071e-02,7.6071e-02,7.6071e-02,7.6071e-02,7.6071e-02,7.6071e-02
7.6429e-02,7.6429e-02,7.6429e-02,7.6429e-02,7.6429e-02,7.6429e-02,7.6429e-02
7.6786e-02,7.6786e-02,7.6786e-02,7.6786e-02,7.6786e-02,7.6786e-02,7.6786e-02
7.7143e-02,7.7143e-02,7.7143e-02,7.7143e-02,7.7143e-02,7.7143e-02,7.7143e-02
7.7500e-02,7.7500e-02,7.7500e-02,7.7500e-02,7.7500e-02,7.7500e-02,7.7500e-02
7.7857e-02,7.7857e-02,7.7857e-02,7.7857e-02,7.7857e-02,7.7857e-02,7.7857e-02
7.8214e-02,7.8214e-02,7.8214e-02,7.8214e-02,7.8214e-02,7.8214e-02,7.8214e-02
7.8571e-02,7.8571e-02,7.8571e-02,7.8571e-02,7.8571e-02,7.8571e-02,7.8571e-02
7.8929e-02,7.8929e-02,7.8929e-02,7.8929e-02,7.8929e-02,7.8929e-02,7.8929e-02
7.9286e-02,7.9286e-02,7.9286e-02,7.9286e-02,7.9286e-02,7.9286e-02,7.9286e-02
7.9643e-02,7.9643e-02,7.9643e-02,7.9643e-02,7.9643e-02,7.9643e-02,7.9643e-02
8.0000e-02,8.0000e-02,8.0000e-02,8.0000e-02,8.0000e-02,8.0000e-02,8.0000e-02
8.0357e-02,8.0357e-02,8.0357e-02,8.0357e-02,8.0357e-02,8.0357e-02,8.0357e-02
8.0714e-02,8.0714e-02,8.0714e-02,8.0714e-02,8.0714e-02,8.0714e-02,8.0714e-02
8.1071e-02,8.1071e-02,8.1071e-02,8.1071e-02,8.1071e-02,8.1071e-02,8.1071e-02
8.1429e-02,8.1429e-02,8.1429e-02,8.1429e-02,8.1429e-02,8.1429e-02,8.1429e-02
8.1786e-02,8.1786e-02,8.1786e-02,8.1786e-02,8.1786e-02,8.1786e-02,8.1786e-02
8.2143e-02,8.2143e-02,8.2143e-02,8.2143e-02,8.2143e-02,8.2143e-02,8.2143e-02
8.2500e-02,8.2500e-02,8.2500e-02,8.2500e-02,8.2500e-02,8.2500e-02,8.2500e-02
8.2857e-02,8.2857e-02,8.2857e-02,8.2857e-02,8.2857e-02,8.2857e-02,8.2857e-02
8.3214e-02,8.3214e-02,8.3214e-02,8.3214e-02,8.3214e-02,8.3214e-02,8.3214e-02
8.3571e-02,8.3571e-02,8.3571e-02,8.3571e-02,8.3571e-02,8.3571e-02,8.3571e-02
8.3929e-02,8.3929e-02,8.3929e-02,8.3929e-02,8.3929e-02,8.3929e-02,8.3929e-02
8.4286e-02,8.4286e-02,8.4286e-02,8.4286e-02,8.4286e-02,8.4286e-02,8.4286e-02
8.4643e-02,8.4643e-02,8.4643e-02,8.4643e-02,8.4643e-02,8.4643e-02,8.4643e-02
8.5000e-02,8.5000e-02,8.5000e-02,8.5000e-02,8.5000e-02,8.5000e-02,8.5000e-02
8.5357e-02,8.5357e-02,8.5357e-02,8.5357e-02,8.5357e-02,8.5357e-02,8.5357e-02
8.5714e-02,8.5714e-02,8.5714e-02,8.5714e-02,8.5714e-02,8.5714e-02,8.5714e-02
8.6071e-02,8.6071e-02,8.6071e-02,8.6071e-02,8.6071e-02,8.6071e-02,8.6071e-02
8.6429e-02,8.6429e-02,8.6429e-02,8.6429e-02,8.6429e-02,8.6429e-02,8.6429e-02
8.6786e-02,8.6786e-02,8.6786e-02,8.6786e-02,8.6786e-02,8.6786e-02,8.6786e-02
8.7143e-02,8.7143e-02,8.7143e-02,8.7143e-02,8.7143e-02,8.7143e-02,8.7143e-02
8.7500e-02,8.7500e-02,8.7500e-02,8.7500e-02,8.7500e-02,8.7500e-02,8.7500e-02
8.7857e-02,8.7857e-02,8.7857e-02,8.7857e-02,8.7857e-02,8.7857e-02,8.7857e-02
8.8214e-02,8.8214e-02,8.8214e-02,8.8214e-02,8.8214e-02,8.8214e-02,8.8214e-02
8.8571e-02,8.8571e-02,8.8571e-02,8.8571e-02,8.8571e-02,8.8571e-02,8.8571e-02
8.8929e-02,8.8929e-02,8.8929e-02,8.8929e-02,8.8929e-02,8.8929e-02,8.8929e-02
